index,true,pred,confidence,correct
8941,nv,df,0.26877114,False
216,bkl,df,0.2687407,False
6701,nv,bcc,0.2684027,False
7009,nv,vasc,0.26836377,False
7555,nv,vasc,0.267928,False
1889,mel,nv,0.26745394,False
7434,nv,df,0.26732543,False
109,bkl,bcc,0.26731977,False
6275,nv,vasc,0.2665135,False
3494,nv,df,0.26645187,False
3532,nv,df,0.26639152,False
5133,nv,vasc,0.26620135,False
7519,nv,mel,0.26551712,False
5455,nv,vasc,0.26551357,False
4566,nv,akiec,0.26537922,False
2519,bcc,akiec,0.26522064,False
984,bkl,df,0.26515135,False
2054,mel,akiec,0.2648553,False
8761,nv,akiec,0.2645946,False
8846,nv,mel,0.26458165,False
3635,nv,df,0.26412258,False
3168,nv,df,0.2639549,False
2224,mel,akiec,0.263849,False
2060,mel,df,0.26364046,False
4224,nv,df,0.26357484,False
4430,nv,df,0.2635196,False
6211,nv,df,0.2634428,False
9789,akiec,bcc,0.26343033,False
5926,nv,df,0.26294017,False
4221,nv,df,0.2628841,False
309,bkl,mel,0.26285943,False
1874,mel,bkl,0.2627419,False
1678,mel,bkl,0.26271006,False
4667,nv,df,0.26265758,False
3589,nv,df,0.26265585,False
8940,nv,bkl,0.26259267,False
9683,nv,vasc,0.2619421,False
5686,nv,akiec,0.26156443,False
1155,df,bcc,0.26145792,False
8655,nv,bkl,0.26141182,False
3960,nv,vasc,0.2611263,False
748,bkl,akiec,0.26043904,False
8939,nv,mel,0.260379,False
7630,nv,mel,0.26005483,False
7295,nv,df,0.2599787,False
7346,nv,df,0.2593052,False
1069,bkl,vasc,0.25912666,False
1456,mel,nv,0.2589132,False
604,bkl,akiec,0.25887978,False
6204,nv,vasc,0.2587493,False
9944,akiec,mel,0.25868744,False
5630,nv,df,0.2585626,False
7426,nv,mel,0.2583692,False
8499,nv,df,0.25822946,False
8847,nv,df,0.25803277,False
2377,vasc,akiec,0.25782138,False
6286,nv,df,0.25746086,False
4239,nv,df,0.2572281,False
9418,nv,akiec,0.25693288,False
6262,nv,df,0.25689057,False
5635,nv,df,0.25679192,False
6405,nv,bcc,0.25664213,False
8711,nv,df,0.25648507,False
8759,nv,akiec,0.25565687,False
9444,nv,akiec,0.25565377,False
8777,nv,akiec,0.25541642,False
7326,nv,mel,0.25528732,False
8733,nv,mel,0.25519034,False
3908,nv,df,0.25467524,False
9510,nv,mel,0.25456324,False
2998,nv,vasc,0.25433525,False
4144,nv,bcc,0.25411168,False
779,bkl,bcc,0.2537477,False
9558,nv,vasc,0.25370735,False
7226,nv,df,0.25359142,False
4884,nv,df,0.25346076,False
4250,nv,vasc,0.25331602,False
5537,nv,akiec,0.25297087,False
8901,nv,bkl,0.2529517,False
7401,nv,bcc,0.2528625,False
8464,nv,mel,0.252842,False
8648,nv,mel,0.2528201,False
7978,nv,vasc,0.25280645,False
1026,bkl,bcc,0.2527776,False
5677,nv,df,0.25270975,False
8744,nv,mel,0.2526527,False
6844,nv,bkl,0.25264713,False
7039,nv,mel,0.2524013,False
2775,bcc,akiec,0.252302,False
8854,nv,akiec,0.25208667,False
4966,nv,vasc,0.25171885,False
3208,nv,vasc,0.2513616,False
3240,nv,vasc,0.25098327,False
1363,mel,bcc,0.25067332,False
8045,nv,mel,0.25047323,False
5479,nv,df,0.25021327,False
3347,nv,df,0.24994273,False
8278,nv,akiec,0.24956208,False
1435,mel,df,0.24953592,False
3621,nv,akiec,0.24907352,False
6761,nv,bcc,0.24896745,False
5928,nv,df,0.24887457,False
6629,nv,df,0.24883753,False
1665,mel,vasc,0.24859248,False
2647,bcc,bkl,0.24839324,False
4012,nv,df,0.24795936,False
8306,nv,bkl,0.24793984,False
4113,nv,df,0.24761672,False
9311,nv,bkl,0.24731703,False
6806,nv,vasc,0.24706154,False
6869,nv,vasc,0.2467454,False
3338,nv,akiec,0.24659605,False
9664,nv,df,0.24637003,False
3903,nv,vasc,0.24623628,False
8123,nv,vasc,0.2462287,False
8917,nv,bcc,0.24604061,False
8571,nv,bkl,0.24571872,False
2300,mel,df,0.2455852,False
2852,bcc,df,0.2452846,False
4363,nv,df,0.24521953,False
3220,nv,df,0.24520095,False
5179,nv,vasc,0.2449913,False
7500,nv,mel,0.24488768,False
823,bkl,akiec,0.24465202,False
5500,nv,vasc,0.24411367,False
4342,nv,df,0.24404967,False
379,bkl,akiec,0.24381958,False
2646,bcc,df,0.24345875,False
7399,nv,df,0.24320683,False
5968,nv,akiec,0.24300759,False
1276,mel,df,0.24251336,False
8642,nv,bcc,0.2423965,False
7629,nv,bcc,0.24157493,False
5469,nv,akiec,0.24114893,False
7792,nv,mel,0.24021386,False
8068,nv,df,0.2401859,False
7723,nv,akiec,0.23967348,False
6850,nv,df,0.23940696,False
4820,nv,df,0.23925783,False
261,bkl,mel,0.23909476,False
2990,nv,vasc,0.23866403,False
4512,nv,df,0.23866305,False
806,bkl,df,0.2385146,False
5468,nv,akiec,0.23784703,False
7601,nv,mel,0.23729654,False
1653,mel,akiec,0.2372201,False
3333,nv,df,0.2371379,False
3638,nv,df,0.236323,False
12,bkl,vasc,0.23613647,False
3884,nv,mel,0.23595871,False
5343,nv,vasc,0.23587908,False
106,bkl,vasc,0.23574035,False
9158,nv,mel,0.23555718,False
9187,nv,bkl,0.23504886,False
9497,nv,mel,0.23496796,False
8780,nv,akiec,0.23487943,False
7164,nv,mel,0.23470654,False
942,bkl,akiec,0.23469509,False
5633,nv,df,0.23469399,False
8340,nv,mel,0.23468086,False
1825,mel,bcc,0.23461461,False
8876,nv,vasc,0.23447078,False
8978,nv,bcc,0.23440073,False
4690,nv,df,0.23423627,False
3411,nv,vasc,0.2334712,False
7547,nv,mel,0.23310852,False
3917,nv,akiec,0.23306096,False
931,bkl,akiec,0.23287903,False
4291,nv,akiec,0.23262009,False
4753,nv,vasc,0.23174164,False
4524,nv,vasc,0.23142597,False
2037,mel,df,0.23119976,False
4366,nv,vasc,0.23111856,False
3660,nv,vasc,0.23098862,False
4211,nv,bcc,0.23002909,False
6723,nv,vasc,0.2300271,False
7851,nv,df,0.22994097,False
3714,nv,akiec,0.22977409,False
5949,nv,df,0.22967902,False
405,bkl,mel,0.22964682,False
8162,nv,akiec,0.22893575,False
5146,nv,df,0.22852421,False
7710,nv,akiec,0.22850744,False
8622,nv,vasc,0.22832641,False
3089,nv,df,0.22753482,False
9121,nv,vasc,0.2268389,False
1071,bkl,nv,0.22676186,False
4691,nv,vasc,0.2258559,False
5609,nv,akiec,0.22577953,False
9634,nv,bkl,0.22533788,False
4434,nv,df,0.22509833,False
7304,nv,vasc,0.22500885,False
2268,mel,bkl,0.22465824,False
5581,nv,df,0.22465117,False
9550,nv,df,0.22462623,False
1533,mel,bkl,0.22397889,False
6644,nv,df,0.22373259,False
2114,mel,df,0.22371034,False
392,bkl,mel,0.22346623,False
4081,nv,df,0.2230782,False
5611,nv,akiec,0.22288056,False
8471,nv,df,0.22270903,False
334,bkl,bcc,0.2225996,False
5827,nv,df,0.22218516,False
5053,nv,vasc,0.22168045,False
2270,mel,vasc,0.22159722,False
6801,nv,df,0.22139893,False
5100,nv,vasc,0.2213482,False
6811,nv,bcc,0.22133157,False
5576,nv,df,0.22124311,False
1960,mel,bkl,0.22104008,False
6704,nv,df,0.21994287,False
8214,nv,df,0.21971463,False
3340,nv,df,0.21946311,False
3575,nv,akiec,0.21942608,False
5502,nv,vasc,0.21929194,False
6336,nv,akiec,0.2187924,False
1366,mel,vasc,0.21865897,False
2547,bcc,akiec,0.21847613,False
9110,nv,df,0.21783333,False
8193,nv,bcc,0.21779452,False
6131,nv,vasc,0.2166536,False
4594,nv,df,0.21631263,False
8965,nv,df,0.21594732,False
8516,nv,akiec,0.21555164,False
2515,bcc,akiec,0.2152478,False
3987,nv,df,0.2151444,False
376,bkl,nv,0.21509503,False
943,bkl,df,0.21161401,False
8085,nv,df,0.21091552,False
8078,nv,df,0.21060644,False
7262,nv,df,0.21042372,False
930,bkl,mel,0.21041387,False
8966,nv,vasc,0.21011306,False
9165,nv,df,0.20944044,False
547,bkl,mel,0.20897788,False
8116,nv,vasc,0.2088693,False
7956,nv,bkl,0.20849115,False
5282,nv,df,0.20778881,False
9061,nv,bcc,0.20606115,False
448,bkl,df,0.20601486,False
1984,mel,bkl,0.20562169,False
4790,nv,vasc,0.2053396,False
6864,nv,mel,0.20504868,False
6426,nv,akiec,0.20485675,False
1596,mel,akiec,0.20208348,False
8977,nv,bkl,0.201408,False
9062,nv,df,0.20085627,False
8692,nv,akiec,0.20065005,False
5538,nv,vasc,0.19860643,False
4,bkl,df,0.19858468,False
7130,nv,bkl,0.19848481,False
4282,nv,df,0.19689137,False
4813,nv,df,0.19519877,False
994,bkl,df,0.1930173,False
4118,nv,akiec,0.19243184,False
6943,nv,bkl,0.19013001,False
3626,nv,df,0.18752524,False
8763,nv,akiec,0.18744525,False
7379,nv,bkl,0.18551944,False
321,bkl,mel,0.18540514,False
475,bkl,vasc,0.18452024,False
5773,nv,akiec,0.18233724,False
8918,nv,akiec,0.18058862,False
8833,nv,df,0.17861593,False
